Freq.	V(n004)
5.12861383991346e+001	9.08953732243983e-002    1.75690660231708e-001
5.14043651582407e+001	9.13711133943331e-002    1.76062745795488e-001
5.15228644581738e+001	9.18497568296346e-002    1.76435053106879e-001
5.16416369272052e+001	9.23313226698103e-002    1.76807572572878e-001
5.17606831950549e+001	9.28158301726673e-002    1.77180294428093e-001
5.18800038928942e+001	9.33032987147024e-002    1.77553208732030e-001
5.19995996533497e+001	9.37937477917848e-002    1.77926305365952e-001
5.21194711105061e+001	9.42871970189394e-002    1.78299574030782e-001
5.22396188999100e+001	9.47836661305593e-002    1.78673004244424e-001
5.23600436585731e+001	9.52831749809851e-002    1.79046585338578e-001
5.24807460249753e+001	9.57857435439193e-002    1.79420306456951e-001
5.26017266390687e+001	9.62913919139253e-002    1.79794156550785e-001
5.27229861422803e+001	9.68001403048999e-002    1.80168124378132e-001
5.28445251775161e+001	9.73120090511626e-002    1.80542198499781e-001
5.29663443891638e+001	9.78270186077808e-002    1.80916367276077e-001
5.30884444230968e+001	9.83451895499136e-002    1.81290618864917e-001
5.32108259266774e+001	9.88665425733112e-002    1.81664941218212e-001
5.33334895487601e+001	9.93910984941773e-002    1.82039322079103e-001
5.34564359396951e+001	9.99188782493204e-002    1.82413748978737e-001
5.35796657513321e+001	1.00449902896116e-001    1.82788209233203e-001
5.37031796370232e+001	1.00984193612295e-001    1.83162689940629e-001
5.38269782516268e+001	1.01521771696223e-001    1.83537177977580e-001
5.39510622515107e+001	1.02062658566251e-001    1.83911659996573e-001
5.40754322945560e+001	1.02606875761356e-001    1.84286122421844e-001
5.42000890401603e+001	1.03154444940529e-001    1.84660551446664e-001
5.43250331492413e+001	1.03705387882506e-001    1.85034933030139e-001
5.44502652842400e+001	1.04259726485793e-001    1.85409252893557e-001
5.45757861091250e+001	1.04817482768595e-001    1.85783496516713e-001
5.47015962893951e+001	1.05378678868406e-001    1.86157649134689e-001
5.48276964920833e+001	1.05943337041052e-001    1.86531695735235e-001
5.49540873857603e+001	1.06511479662036e-001    1.86905621052942e-001
5.50807696405382e+001	1.07083129224492e-001    1.87279409567958e-001
5.52077439280736e+001	1.07658308339552e-001    1.87653045501307e-001
5.53350109215715e+001	1.08237039736138e-001    1.88026512810907e-001
5.54625712957889e+001	1.08819346259953e-001    1.88399795188583e-001
5.55904257270382e+001	1.09405250873398e-001    1.88772876055725e-001
5.57185748931908e+001	1.09994776655081e-001    1.89145738559372e-001
5.58470194736809e+001	1.10587946798622e-001    1.89518365569247e-001
5.59757601495088e+001	1.11184784612914e-001    1.89890739672548e-001
5.61047976032449e+001	1.11785313520927e-001    1.90262843170796e-001
5.62341325190327e+001	1.12389557059480e-001    1.90634658075079e-001
5.63637655825932e+001	1.12997538877450e-001    1.91006166103566e-001
5.64936974812280e+001	1.13609282736603e-001    1.91377348674977e-001
5.66239289038231e+001	1.14224812509447e-001    1.91748186906375e-001
5.67544605408525e+001	1.14844152178762e-001    1.92118661608344e-001
5.68852930843819e+001	1.15467325837107e-001    1.92488753280048e-001
5.70164272280725e+001	1.16094357684991e-001    1.92858442106221e-001
5.71478636671844e+001	1.16725272030768e-001    1.93227707951389e-001
5.72796030985806e+001	1.17360093289126e-001    1.93596530356097e-001
5.74116462207305e+001	1.17998845979797e-001    1.93964888532689e-001
5.75439937337134e+001	1.18641554726784e-001    1.94332761360115e-001
5.76766463392228e+001	1.19288244256653e-001    1.94700127380125e-001
5.78096047405695e+001	1.19938939397911e-001    1.95066964791504e-001
5.79428696426858e+001	1.20593665078922e-001    1.95433251446599e-001
5.80764417521289e+001	1.21252446327019e-001    1.95798964845679e-001
5.82103217770848e+001	1.21915308266498e-001    1.96164082133012e-001
5.83445104273721e+001	1.22582276117902e-001    1.96528580090661e-001
5.84790084144457e+001	1.23253375195670e-001    1.96892435134809e-001
5.86138164514005e+001	1.23928630906872e-001    1.97255623310084e-001
5.87489352529753e+001	1.24608068749070e-001    1.97618120285251e-001
5.88843655355565e+001	1.25291714309112e-001    1.97979901347081e-001
5.90201080171821e+001	1.25979593260812e-001    1.98340941395992e-001
5.91561634175450e+001	1.26671731362779e-001    1.98701214941203e-001
5.92925324579976e+001	1.27368154457274e-001    1.99060696093996e-001
5.94292158615549e+001	1.28068888467134e-001    1.99419358564067e-001
5.95662143528986e+001	1.28773959394171e-001    1.99777175653153e-001
5.97035286583813e+001	1.29483393316326e-001    2.00134120250669e-001
5.98411595060295e+001	1.30197216386422e-001    2.00490164826266e-001
5.99791076255485e+001	1.30915454828324e-001    2.00845281426793e-001
6.01173737483254e+001	1.31638134935541e-001    2.01199441668754e-001
6.02559586074333e+001	1.32365283067903e-001    2.01552616733914e-001
6.03948629376355e+001	1.33096925649443e-001    2.01904777362578e-001
6.05340874753889e+001	1.33833089164835e-001    2.02255893849222e-001
6.06736329588481e+001	1.34573800157367e-001    2.02605936035139e-001
6.08135001278693e+001	1.35319085225292e-001    2.02954873303787e-001
6.09536897240144e+001	1.36068971018995e-001    2.03302674574395e-001
6.10942024905547e+001	1.36823484237941e-001    2.03649308295761e-001
6.12350391724748e+001	1.37582651626873e-001    2.03994742441180e-001
6.13762005164769e+001	1.38346499973023e-001    2.04338944501205e-001
6.15176872709843e+001	1.39115056102357e-001    2.04681881477991e-001
6.16595001861457e+001	1.39888346875685e-001    2.05023519879621e-001
6.18016400138391e+001	1.40666399185151e-001    2.05363825713443e-001
6.19441075076756e+001	1.41449239950306e-001    2.05702764479937e-001
6.20869034230038e+001	1.42236896114469e-001    2.06040301165686e-001
6.22300285169134e+001	1.43029394640086e-001    2.06376400238108e-001
6.23734835482394e+001	1.43826762504464e-001    2.06711025639087e-001
6.25172692775660e+001	1.44629026696348e-001    2.07044140776620e-001
6.26613864672309e+001	1.45436214210106e-001    2.07375708521005e-001
6.28058358813292e+001	1.46248352042449e-001    2.07705691195503e-001
6.29506182857171e+001	1.47065467186257e-001    2.08034050572687e-001
6.30957344480167e+001	1.47887586627101e-001    2.08360747864802e-001
6.32411851376193e+001	1.48714737336826e-001    2.08685743719958e-001
6.33869711256901e+001	1.49546946269823e-001    2.09008998212317e-001
6.35330931851717e+001	1.50384240356449e-001    2.09330470837926e-001
6.36795520907889e+001	1.51226646498184e-001    2.09650120506565e-001
6.38263486190522e+001	1.52074191561707e-001    2.09967905535439e-001
6.39734835482621e+001	1.52926902373589e-001    2.10283783641238e-001
6.41209576585135e+001	1.53784805713452e-001    2.10597711935109e-001
6.42687717316993e+001	1.54647928309096e-001    2.10909646912917e-001
6.44169265515150e+001	1.55516296828836e-001    2.11219544451298e-001
6.45654229034628e+001	1.56389937875810e-001    2.11527359798898e-001
6.47142615748556e+001	1.57268877981938e-001    2.11833047567899e-001
6.48634433548211e+001	1.58153143599589e-001    2.12136561730418e-001
6.50129690343063e+001	1.59042761095819e-001    2.12437855608540e-001
6.51628394060815e+001	1.59937756744609e-001    2.12736881868532e-001
6.53130552647445e+001	1.60838156720060e-001    2.13033592512270e-001
6.54636174067247e+001	1.61743987088231e-001    2.13327938871517e-001
6.56145266302878e+001	1.62655273799721e-001    2.13619871599887e-001
6.57657837355393e+001	1.63572042681544e-001    2.13909340666042e-001
6.59173895244294e+001	1.64494319429093e-001    2.14196295346108e-001
6.60693448007568e+001	1.65422129598115e-001    2.14480684215578e-001
6.62216503701734e+001	1.66355498595266e-001    2.14762455144259e-001
6.63743070401881e+001	1.67294451670316e-001    2.15041555286440e-001
6.65273156201713e+001	1.68239013906749e-001    2.15317931074609e-001
6.66806769213594e+001	1.69189210211950e-001    2.15591528213790e-001
6.68343917568586e+001	1.70145065309099e-001    2.15862291670591e-001
6.69884609416498e+001	1.71106603726353e-001    2.16130165669008e-001
6.71428852925924e+001	1.72073849787131e-001    2.16395093682683e-001
6.72976656284289e+001	1.73046827600635e-001    2.16657018425714e-001
6.74528027697893e+001	1.74025561050617e-001    2.16915881847808e-001
6.76082975391953e+001	1.75010073785418e-001    2.17171625125127e-001
6.77641507610646e+001	1.76000389206625e-001    2.17424188654393e-001
6.79203632617156e+001	1.76996530458223e-001    2.17673512044921e-001
6.80769358693712e+001	1.77998520415329e-001    2.17919534111007e-001
6.82338694141640e+001	1.79006381672004e-001    2.18162192866439e-001
6.83911647281400e+001	1.80020136529758e-001    2.18401425516234e-001
6.85488226452632e+001	1.81039806985465e-001    2.18637168449136e-001
6.87068440014203e+001	1.82065414718860e-001    2.18869357230832e-001
6.88652296344247e+001	1.83096981079210e-001    2.19097926598899e-001
6.90239803840212e+001	1.84134527073242e-001    2.19322810452858e-001
6.91830970918907e+001	1.85178073351221e-001    2.19543941849377e-001
6.93425806016539e+001	1.86227640193557e-001    2.19761252994880e-001
6.95024317588767e+001	1.87283247496807e-001    2.19974675239222e-001
6.96626514110739e+001	1.88344914759950e-001    2.20184139067544e-001
6.98232404077141e+001	1.89412661069047e-001    2.20389574096664e-001
6.99841996002243e+001	1.90486505083301e-001    2.20590909065779e-001
7.01455298419941e+001	1.91566465019481e-001    2.20788071831754e-001
7.03072319883803e+001	1.92652558636715e-001    2.20980989362176e-001
7.04693068967116e+001	1.93744803220681e-001    2.21169587729519e-001
7.06317554262931e+001	1.94843215567762e-001    2.21353792104391e-001
7.07945784384107e+001	1.95947811967972e-001    2.21533526752376e-001
7.09577767963358e+001	1.97058608189303e-001    2.21708715024132e-001
7.11213513653298e+001	1.98175619460012e-001    2.21879279352479e-001
7.12853030126488e+001	1.99298860451093e-001    2.22045141247677e-001
7.14496326075482e+001	2.00428345259330e-001    2.22206221288840e-001
7.16143410212871e+001	2.01564087388357e-001    2.22362439122619e-001
7.17794291271330e+001	2.02706099730894e-001    2.22513713455507e-001
7.19448978003668e+001	2.03854394549903e-001    2.22659962049345e-001
7.21107479182868e+001	2.05008983458929e-001    2.22801101719342e-001
7.22769803602138e+001	2.06169877403487e-001    2.22937048325775e-001
7.24435960074958e+001	2.07337086640568e-001    2.23067716772933e-001
7.26105957435123e+001	2.08510620718682e-001    2.23193021004065e-001
7.27779804536792e+001	2.09690488457435e-001    2.23312873997134e-001
7.29457510254536e+001	2.10876697926477e-001    2.23427187761855e-001
7.31139083483385e+001	2.12069256423984e-001    2.23535873337808e-001
7.32824533138871e+001	2.13268170455791e-001    2.23638840787205e-001
7.34513868157082e+001	2.14473445712214e-001    2.23735999198295e-001
7.36207097494703e+001	2.15685087046540e-001    2.23827256678130e-001
7.37904230129068e+001	2.16903098451891e-001    2.23912520352262e-001
7.39605275058205e+001	2.18127483038010e-001    2.23991696363249e-001
7.41310241300884e+001	2.19358243007861e-001    2.24064689868290e-001
7.43019137896668e+001	2.20595379633584e-001    2.24131405038692e-001
7.44731973905956e+001	2.21838893232128e-001    2.24191745059375e-001
7.46448758410033e+001	2.23088783140750e-001    2.24245612127140e-001
7.48169500511121e+001	2.24345047691730e-001    2.24292907451896e-001
7.49894209332422e+001	2.25607684186976e-001    2.24333531256370e-001
7.51622894018172e+001	2.26876688872197e-001    2.24367382776654e-001
7.53355563733684e+001	2.28152056910465e-001    2.24394360264835e-001
7.55092227665400e+001	2.29433782355973e-001    2.24414360987387e-001
7.56832895020940e+001	2.30721858126559e-001    2.24427281231149e-001
7.58577575029150e+001	2.32016275976726e-001    2.24433016302127e-001
7.60326276940148e+001	2.33317026469533e-001    2.24431460531511e-001
7.62079010025378e+001	2.34624098948822e-001    2.24422507275471e-001
7.63835783577656e+001	2.35937481510163e-001    2.24406048924341e-001
7.65596606911222e+001	2.37257160972602e-001    2.24381976900534e-001
7.67361489361784e+001	2.38583122848817e-001    2.24350181669364e-001
7.69130440286575e+001	2.39915351315751e-001    2.24310552741986e-001
7.70903469064395e+001	2.41253829184720e-001    2.24262978680189e-001
7.72680585095667e+001	2.42598537870823e-001    2.24207347105678e-001
7.74461797802484e+001	2.43949457362379e-001    2.24143544705921e-001
7.76247116628657e+001	2.45306566189829e-001    2.24071457242404e-001
7.78036551039769e+001	2.46669841394392e-001    2.23990969558737e-001
7.79830110523223e+001	2.48039258496228e-001    2.23901965591402e-001
7.81627804588294e+001	2.49414791462544e-001    2.23804328376665e-001
7.83429642766176e+001	2.50796412675025e-001    2.23697940065600e-001
7.85235634610036e+001	2.52184092897368e-001    2.23582681929874e-001
7.87045789695063e+001	2.53577801242117e-001    2.23458434377903e-001
7.88860117618518e+001	2.54977505137420e-001    2.23325076967120e-001
7.90678627999789e+001	2.56383170293514e-001    2.23182488415986e-001
7.92501330480435e+001	2.57794760668844e-001    2.23030546618842e-001
7.94328234724245e+001	2.59212238435955e-001    2.22869128661973e-001
7.96159350417282e+001	2.60635563947164e-001    2.22698110838089e-001
7.97994687267940e+001	2.62064695699947e-001    2.22517368664741e-001
7.99834255006991e+001	2.63499590302139e-001    2.22326776901038e-001
8.01678063387642e+001	2.64940202436904e-001    2.22126209566184e-001
8.03526122185580e+001	2.66386484827521e-001    2.21915539959595e-001
8.05378441199029e+001	2.67838388201978e-001    2.21694640679938e-001
8.07235030248801e+001	2.69295861257411e-001    2.21463383648218e-001
8.09095899178345e+001	2.70758850624409e-001    2.21221640129203e-001
8.10961057853803e+001	2.72227300831193e-001    2.20969280755224e-001
8.12830516164061e+001	2.73701154267615e-001    2.20706175549092e-001
8.14704284020801e+001	2.75180351149192e-001    2.20432193951361e-001
8.16582371358554e+001	2.76664829481024e-001    2.20147204846132e-001
8.18464788134751e+001	2.78154525021512e-001    2.19851076586822e-001
8.20351544329780e+001	2.79649371246375e-001    2.19543677027502e-001
8.22242649947032e+001	2.81149299312375e-001    2.19224873550762e-001
8.24138115012964e+001	2.82654238021159e-001    2.18894533098521e-001
8.26037949577140e+001	2.84164113783253e-001    2.18552522205070e-001
8.27942163712295e+001	2.85678850581930e-001    2.18198707028607e-001
8.29850767514383e+001	2.87198369937436e-001    2.17832953387301e-001
8.31763771102632e+001	2.88722590871056e-001    2.17455126792988e-001
8.33681184619595e+001	2.90251429869552e-001    2.17065092488662e-001
8.35603018231209e+001	2.91784800849905e-001    2.16662715487736e-001
8.37529282126843e+001	2.93322615123790e-001    2.16247860610524e-001
8.39459986519358e+001	2.94864781362902e-001    2.15820392526883e-001
8.41395141645155e+001	2.96411205564111e-001    2.15380175796575e-001
8.43334757764235e+001	2.97961791015265e-001    2.14927074913285e-001
8.45278845160250e+001	2.99516438261193e-001    2.14460954348809e-001
8.47227414140556e+001	3.01075045069951e-001    2.13981678597399e-001
8.49180475036273e+001	3.02637506400035e-001    2.13489112225293e-001
8.51138038202336e+001	3.04203714367437e-001    2.12983119917057e-001
8.53100114017549e+001	3.05773558213467e-001    2.12463566525322e-001
8.55066712884642e+001	3.07346924273404e-001    2.11930317123337e-001
8.57037845230329e+001	3.08923695945178e-001    2.11383237055556e-001
8.59013521505354e+001	3.10503753659465e-001    2.10822191994070e-001
8.60993752184559e+001	3.12086974849560e-001    2.10247047991310e-001
8.62978547766929e+001	3.13673233922670e-001    2.09657671538058e-001
8.64967918775652e+001	3.15262402231527e-001    2.09053929620359e-001
8.66961875758175e+001	3.16854348047682e-001    2.08435689782146e-001
8.68960429286260e+001	3.18448936534139e-001    2.07802820181738e-001
8.70963589956038e+001	3.20046029720570e-001    2.07155189657808e-001
8.72971368388069e+001	3.21645486478367e-001    2.06492667791361e-001
8.74983775227393e+001	3.23247162497285e-001    2.05815124971665e-001
8.77000821143592e+001	3.24850910262733e-001    2.05122432461876e-001
8.79022516830841e+001	3.26456579034802e-001    2.04414462468474e-001
8.81048873007971e+001	3.28064014827967e-001    2.03691088210083e-001
8.83079900418520e+001	3.29673060392092e-001    2.02952183987837e-001
8.85115609830792e+001	3.31283555194959e-001    2.02197625258209e-001
8.87156012037917e+001	3.32895335405947e-001    2.01427288706269e-001
8.89201117857905e+001	3.34508233881328e-001    2.00641052321175e-001
8.91250938133702e+001	3.36122080150772e-001    1.99838795471964e-001
8.93305483733251e+001	3.37736700405534e-001    1.99020398985356e-001
8.95364765549550e+001	3.39351917488191e-001    1.98185745224683e-001
8.97428794500704e+001	3.40967550884098e-001    1.97334718170395e-001
8.99497581529991e+001	3.42583416714549e-001    1.96467203501669e-001
9.01571137605912e+001	3.44199327731297e-001    1.95583088678246e-001
9.03649473722257e+001	3.45815093313934e-001    1.94682263026473e-001
9.05732600898155e+001	3.47430519467600e-001    1.93764617821828e-001
9.07820530178141e+001	3.49045408824391e-001    1.92830046377895e-001
9.09913272632206e+001	3.50659560645093e-001    1.91878444131479e-001
9.12010839355864e+001	3.52272770824463e-001    1.90909708733032e-001
9.14113241470204e+001	3.53884831897468e-001    1.89923740134842e-001
9.16220490121954e+001	3.55495533048874e-001    1.88920440683423e-001
9.18332596483535e+001	3.57104660123339e-001    1.87899715208020e-001
9.20449571753125e+001	3.58711995640214e-001    1.86861471116601e-001
9.22571427154717e+001	3.60317318808644e-001    1.85805618487012e-001
9.24698173938176e+001	3.61920405545725e-001    1.84732070160802e-001
9.26829823379302e+001	3.63521028498070e-001    1.83640741839888e-001
9.28966386779889e+001	3.65118957064571e-001    1.82531552180751e-001
9.31107875467783e+001	3.66713957422145e-001    1.81404422890009e-001
9.33254300796944e+001	3.68305792555438e-001    1.80259278823806e-001
9.35405674147504e+001	3.69894222286494e-001    1.79096048081077e-001
9.37562006925833e+001	3.71479003310216e-001    1.77914662104449e-001
9.39723310564590e+001	3.73059889230876e-001    1.76715055777232e-001
9.41889596522793e+001	3.74636630601800e-001    1.75497167521510e-001
9.44060876285875e+001	3.76208974967502e-001    1.74260939395355e-001
9.46237161365745e+001	3.77776666910834e-001    1.73006317194654e-001
9.48418463300849e+001	3.79339448099911e-001    1.71733250547967e-001
9.50604793656233e+001	3.80897057340782e-001    1.70441693017146e-001
9.52796164023603e+001	3.82449230632062e-001    1.69131602195307e-001
9.54992586021387e+001	3.83995701223109e-001    1.67802939805554e-001
9.57194071294795e+001	3.85536199673864e-001    1.66455671796274e-001
9.59400631515884e+001	3.87070453921086e-001    1.65089768442375e-001
9.61612278383615e+001	3.88598189344021e-001    1.63705204438514e-001
9.63829023623921e+001	3.90119128835994e-001    1.62301958997056e-001
9.66050878989764e+001	3.91632992878196e-001    1.60880015942957e-001
9.68277856261199e+001	3.93139499617316e-001    1.59439363809014e-001
9.70509967245440e+001	3.94638364945385e-001    1.57979995928081e-001
9.72747223776915e+001	3.96129302584381e-001    1.56501910526854e-001
9.74989637717336e+001	3.97612024172481e-001    1.55005110815387e-001
9.77237220955760e+001	3.99086239356415e-001    1.53489605080344e-001
9.79489985408648e+001	4.00551655882971e-001    1.51955406769277e-001
9.81747943019933e+001	4.02007979698026e-001    1.50402534580912e-001
9.84011105761083e+001	4.03454915046285e-001    1.48831012548975e-001
9.86279485631159e+001	4.04892164575186e-001    1.47240870125957e-001
9.88553094656887e+001	4.06319429441924e-001    1.45632142264496e-001
9.90831944892716e+001	4.07736409424208e-001    1.44004869497540e-001
9.93116048420882e+001	4.09142803033550e-001    1.42359098015178e-001
9.95405417351475e+001	4.10538307632181e-001    1.40694879739804e-001
9.97700063822501e+001	4.11922619552730e-001    1.39012272398242e-001
9.99999999999948e+001	4.13295434221751e-001    1.37311339592456e-001
1.00230523807785e+002	4.14656446286645e-001    1.35592150868016e-001
1.00461579027834e+002	4.16005349742844e-001    1.33854781775337e-001
1.00693166885175e+002	4.17341838068243e-001    1.32099313934905e-001
1.00925288607663e+002	4.18665604356991e-001    1.30325835093524e-001
1.01157945425985e+002	4.19976341457970e-001    1.28534439180564e-001
1.01391138573663e+002	4.21273742115755e-001    1.26725226360228e-001
1.01624869287064e+002	4.22557499113677e-001    1.24898303079484e-001
1.01859138805406e+002	4.23827305419861e-001    1.23053782113125e-001
1.02093948370763e+002	4.25082854336381e-001    1.21191782605876e-001
1.02329299228070e+002	4.26323839649631e-001    1.19312430108917e-001
1.02565192625135e+002	4.27549955784260e-001    1.17415856614413e-001
1.02801629812642e+002	4.28760897958261e-001    1.15502200584311e-001
1.03038612044156e+002	4.29956362340800e-001    1.13571606976010e-001
1.03276140576134e+002	4.31136046211989e-001    1.11624227263626e-001
1.03514216667929e+002	4.32299648124262e-001    1.09660219454590e-001
1.03752841581796e+002	4.33446868065966e-001    1.07679748102400e-001
1.03992016582900e+002	4.34577407625849e-001    1.05682984313799e-001
1.04231742939325e+002	4.35690970159342e-001    1.03670105751837e-001
1.04472021922074e+002	4.36787260956700e-001    1.01641296634788e-001
1.04712854805084e+002	4.37865987411635e-001    9.95967477294973e-002
1.04954242865227e+002	4.38926859190985e-001    9.75366563395412e-002
1.05196187382317e+002	4.39969588405575e-001    9.54612262891552e-002
1.05438689639120e+002	4.40993889781499e-001    9.33706679014745e-002
1.05681750921360e+002	4.41999480832718e-001    9.12651979728727e-002
1.05925372517723e+002	4.42986082032559e-001    8.91450397400239e-002
1.06169555719867e+002	4.43953416986730e-001    8.70104228435690e-002
1.06414301822426e+002	4.44901212605975e-001    8.48615832859966e-002
1.06659612123020e+002	4.45829199278057e-001    8.26987633834822e-002
1.06905487922260e+002	4.46737111040145e-001    8.05222117134611e-002
1.07151930523755e+002	4.47624685750350e-001    7.83321830562578e-002
1.07398941234119e+002	4.48491665258322e-001    7.61289383312048e-002
1.07646521362978e+002	4.49337795575260e-001    7.39127445276594e-002
1.07894672222977e+002	4.50162827042609e-001    7.16838746303440e-002
1.08143395129788e+002	4.50966514500097e-001    6.94426075402322e-002
1.08392691402114e+002	4.51748617450727e-001    6.71892279878066e-002
1.08642562361701e+002	4.52508900225984e-001    6.49240264435973e-002
1.08893009333337e+002	4.53247132148151e-001    6.26472990220588e-002
1.09144033644870e+002	4.53963087690167e-001    6.03593473794614e-002
1.09395636627203e+002	4.54656546634379e-001    5.80604786082953e-002
1.09647819614312e+002	4.55327294227642e-001    5.57510051246803e-002
1.09900583943246e+002	4.55975121334687e-001    5.34312445520455e-002
1.10153930954135e+002	4.56599824587967e-001    5.11015195987372e-002
1.10407861990201e+002	4.57201206534615e-001    4.87621579307430e-002
1.10662378397761e+002	4.57779075780717e-001    4.64134920405534e-002
1.10917481526234e+002	4.58333247131100e-001    4.40558591093484e-002
1.11173172728153e+002	4.58863541726409e-001    4.16896008659289e-002
1.11429453359167e+002	4.59369787176187e-001    3.93150634408187e-002
1.11686324778050e+002	4.59851817687692e-001    3.69325972152415e-002
1.11943788346709e+002	4.60309474190679e-001    3.45425566658809e-002
1.12201845430190e+002	4.60742604458179e-001    3.21453002060583e-002
1.12460497396686e+002	4.61151063222363e-001    2.97411900219608e-002
1.12719745617545e+002	4.61534712285909e-001    2.73305919050017e-002
1.12979591467273e+002	4.61893420628886e-001    2.49138750813751e-002
1.13240036323549e+002	4.62227064510046e-001    2.24914120360925e-002
1.13501081567225e+002	4.62535527563732e-001    2.00635783355680e-002
1.13762728582337e+002	4.62818700891035e-001    1.76307524453361e-002
1.14024978756110e+002	4.63076483145797e-001    1.51933155452026e-002
1.14287833478971e+002	4.63308780615238e-001    1.27516513418539e-002
1.14551294144547e+002	4.63515507294746e-001    1.03061458778240e-002
1.14815362149682e+002	4.63696584957084e-001    7.85718733817095e-003
1.15080038894437e+002	4.63851943215932e-001    5.40516585578123e-003
1.15345325782103e+002	4.63981519583233e-001    2.95047331260374e-003
1.15611224219203e+002	4.64085259520814e-001    4.93503140914855e-004
1.15877735615506e+002	4.64163116485778e-001    -1.96534987922657e-003
1.16144861384028e+002	4.64215051969896e-001    -4.42568982157620e-003
1.16412602941043e+002	4.64241035532714e-001    -6.88711981943706e-003
1.16680961706090e+002	4.64241044828447e-001    -9.34924226982294e-003
1.16949939101980e+002	4.64215065626664e-001    -1.18116590408294e-002
1.17219536554806e+002	4.64163091826541e-001    -1.42739716777704e-002
1.17489755493946e+002	4.64085125464882e-001    -1.67357816109386e-002
1.17760597352074e+002	4.63981176717697e-001    -1.91966903629673e-002
1.18032063565166e+002	4.63851263895604e-001    -2.16562997568858e-002
1.18304155572510e+002	4.63695413432575e-001    -2.41142121226062e-002
1.18576874816709e+002	4.63513659868757e-001    -2.65700305047412e-002
1.18850222743695e+002	4.63306045826454e-001    -2.90233588675612e-002
1.19124200802731e+002	4.63072621980528e-001    -3.14738023015974e-002
1.19398810446421e+002	4.62813447021743e-001    -3.39209672263073e-002
1.19674053130718e+002	4.62528587614733e-001    -3.63644615940044e-002
1.19949930314931e+002	4.62218118349133e-001    -3.88038950899902e-002
1.20226443461734e+002	4.61882121685000e-001    -4.12388793320486e-002
1.20503594037173e+002	4.61520687892572e-001    -4.36690280685316e-002
1.20781383510671e+002	4.61133914985350e-001    -4.60939573724813e-002
1.21059813355041e+002	4.60721908647949e-001    -4.85132858346216e-002
1.21338885046491e+002	4.60284782158095e-001    -5.09266347532603e-002
1.21618600064630e+002	4.59822656303131e-001    -5.33336283219255e-002
1.21898959892480e+002	4.59335659290540e-001    -5.57338938125798e-002
1.22179966016480e+002	4.58823926654140e-001    -5.81270617578903e-002
1.22461619926498e+002	4.58287601153575e-001    -6.05127661273285e-002
1.22743923115834e+002	4.57726832670816e-001    -6.28906445033225e-002
1.23026877081231e+002	4.57141778098775e-001    -6.52603382487673e-002
1.23310483322884e+002	4.56532601228227e-001    -6.76214926759040e-002
1.23594743344444e+002	4.55899472628201e-001    -6.99737572078593e-002
1.23879658653030e+002	4.55242569522201e-001    -7.23167855366631e-002
1.24165230759234e+002	4.54562075660360e-001    -7.46502357773359e-002
1.24451461177131e+002	4.53858181187808e-001    -7.69737706179970e-002
1.24738351424287e+002	4.53131082507935e-001    -7.92870574636307e-002
1.25025903021765e+002	4.52380982142914e-001    -8.15897685769184e-002
1.25314117494134e+002	4.51608088590648e-001    -8.38815812141309e-002
1.25602996369480e+002	4.50812616177526e-001    -8.61621777550154e-002
1.25892541179409e+002	4.49994784908539e-001    -8.84312458286249e-002
1.26182753459060e+002	4.49154820313967e-001    -9.06884784333838e-002
1.26473634747108e+002	4.48292953293603e-001    -9.29335740526355e-002
1.26765186585777e+002	4.47409419958397e-001    -9.51662367650443e-002
1.27057410520847e+002	4.46504461469488e-001    -9.73861763494484e-002
1.27350308101659e+002	4.45578323874346e-001    -9.95931083834925e-002
1.27643880881127e+002	4.44631257941872e-001    -1.01786754338343e-001
1.27938130415745e+002	4.43663518995562e-001    -1.03966841667765e-001
1.28233058265595e+002	4.42675366744110e-001    -1.06133103890684e-001
1.28528665994354e+002	4.41667065111022e-001    -1.08285280668658e-001
1.28824955169306e+002	4.40638882064004e-001    -1.10423117879707e-001
1.29121927361346e+002	4.39591089441433e-001    -1.12546367683603e-001
1.29419584144991e+002	4.38523962779354e-001    -1.14654788584143e-001
1.29717927098388e+002	4.37437781136680e-001    -1.16748145483948e-001
1.30016957803321e+002	4.36332826922302e-001    -1.18826209737498e-001
1.30316677845222e+002	4.35209385717998e-001    -1.20888759193137e-001
1.30617088813176e+002	4.34067746104669e-001    -1.22935578234476e-001
1.30918192299933e+002	4.32908199487065e-001    -1.24966457814366e-001
1.31219989901913e+002	4.31731039919277e-001    -1.26981195484233e-001
1.31522483219216e+002	4.30536563929877e-001    -1.28979595417016e-001
1.31825673855633e+002	4.29325070349207e-001    -1.30961468427266e-001
1.32129563418650e+002	4.28096860135577e-001    -1.32926631983393e-001
1.32434153519459e+002	4.26852236203004e-001    -1.34874910215618e-001
1.32739445772966e+002	4.25591503252275e-001    -1.36806133922523e-001
1.33045441797801e+002	4.24314967598954e-001    -1.38720140566157e-001
1.33352143216324e+002	4.23022937006042e-001    -1.40616774267074e-001
1.33659551654636e+002	4.21715720518114e-001    -1.42495885795033e-001
1.33967668742585e+002	4.20393628294213e-001    -1.44357332550069e-001
1.34276496113778e+002	4.19056971447027e-001    -1.46200978546359e-001
1.34586035405587e+002	4.17706061880387e-001    -1.48026694385827e-001
1.34896288259157e+002	4.16341212129456e-001    -1.49834357228499e-001
